uid,brand,year,model,title,usedOrNew,transmission,engine,driveType,fuelType,fuelConsumption,kilometres,cylindersInEngine,bodyType,suburb,state,doors,seats,extColour,intColour,price
8d5cd306-83a0-4e68-986a-75078c6ae756,GWM,2023,Haval,Jolion Premium,NEW,Automatic,1.5,Front,Premium,8.1,15,4.0,SUV,Albion Park Rail,NSW,4,5,White,Black,28490
6a5f7b77-51ab-4519-8753-94f42827adfc,GWM,2023,Haval,Jolion Premium,NEW,Automatic,1.5,Front,Premium,8.1,9,4.0,SUV,Kedron,QLD,4,5,White,Black Cloth,28490
e09d5b81-072e-4c8a-8002-6573d04a1f1f,GWM,2023,Haval,Jolion Ultra,NEW,Automatic,1.5,Front,Premium,8.1,7,4.0,SUV,Kirrawee,NSW,4,5,Blue,Black,34485
09f43e28-e4e2-4099-a416-770bd3d346fc,GWM,2023,Haval,Jolion LUX Hybrid,NEW,Automatic,1.5,Front,-,5.0,11,4.0,SUV,Chullora,NSW,4,5,Black,Black,37485
e681b4e1-7d86-4a70-85a5-0440197bd4d1,GWM,2023,UTE,Cannon-L (4X4),NEW,Automatic,2.0,4WD,Diesel,9.4,12,4.0,Ute / Tray,Kirrawee,NSW,4,5,Grey,Black,44085
a9531a87-d3c1-4b3a-907a-f881c42aa1b1,GWM,2023,Haval,Jolion Ultra,NEW,Automatic,1.5,Front,Premium,8.1,7,4.0,SUV,Kirrawee,NSW,4,5,White,Black,33990
25f87478-1d2f-4570-a13c-96bb8c162dce,GWM,2023,Tank,300 Ultra Petrol,DEMO,Automatic,2.0,4WD,-,9.5,228,4.0,SUV,Kirrawee,NSW,4,5,Orange,Black,51585
bce481e7-878d-41c3-bf08-3f5fee2cd57d,GWM,2022,Haval,Jolion Vanta,USED,Automatic,1.5,Front,Premium,8.1,8130,4.0,SUV,Pinkenba,QLD,4,5,Red,Black,32990
3e3f6ca0-81e6-43d5-8736-b2de1636c112,GWM,2023,Haval,Jolion S,NEW,Automatic,1.5,Front,Premium,7.5,13,4.0,SUV,Kedron,QLD,4,5,Red,Charcoal,37485
aea8825f-650b-4c2b-9d61-d198b53fa2f2,GWM,2022,Haval,Jolion Ultra Hybrid,USED,Automatic,1.5,Front,Hybrid,5.0,16479,4.0,SUV,Ravenhall,VIC,4,5,Blue,Black,41990
b3c42234-f598-496d-9f78-7ace25cee912,GWM,2023,Haval,Jolion Premium,NEW,Automatic,1.5,Front,Premium,8.1,20,4.0,SUV,Belconnen,ACT,4,5,White,Charcoal Cloth,28490
282a43a5-b071-4513-b278-a37c4beeb616,GWM,2022,Haval,H6 Ultra AWD,DEMO,Automatic,2.0,AWD,Premium,9.8,10,4.0,SUV,Belconnen,ACT,4,5,Blue,Charcoal Comfort,41485
05f33c2b-2517-4d9d-afec-0663984b766d,GWM,2023,Tank,300 Ultra Petrol,DEMO,Automatic,2.0,4WD,-,9.5,22,4.0,SUV,Kunda Park,QLD,4,5,Orange,Black,51585
92be714e-0c6b-4de9-a3b0-adec97612a2d,GWM,2022,UTE,Cannon-L (4X4),NEW,Automatic,2.0,4WD,Diesel,9.4,7,4.0,Ute / Tray,Kirrawee,NSW,4,5,Silver,Black,39888
3ad83a4c-54cd-4d1b-94ae-68a1e1ef6394,GWM,2021,UTE,Cannon-L (4X4),USED,Automatic,2.0,4WD,Diesel,9.4,48433,4.0,Ute / Tray,Totness,SA,4,5,White,Pure White.,36990
7aae6a5f-9806-4468-b33d-0cf677c78dab,GWM,2023,UTE,Cannon Vanta (4X4),DEMO,Automatic,2.0,4WD,Diesel,9.4,61,4.0,Ute / Tray,Kirrawee,NSW,4,5,Black,Black,48085
ea0c7fb8-1de3-4f7c-b834-87e248514a27,GWM,2023,Haval,Jolion LUX Hybrid,NEW,Automatic,1.5,Front,-,5.0,7,4.0,SUV,Kirrawee,NSW,4,5,Black,Black,37485
6e2f05bc-10a4-447a-a3ad-d7ce1eb17c8b,GWM,2023,Haval,Jolion LUX Hybrid,NEW,Automatic,1.5,Front,-,5.0,7,4.0,SUV,Kirrawee,NSW,4,5,White,Black,36288
0255cf97-67bf-4cb3-b112-789e5a258966,GWM,2023,UTE,Cannon-L (4X4),NEW,Automatic,2.0,4WD,Diesel,9.4,7,4.0,Ute / Tray,Kirrawee,NSW,4,5,Silver,Black,43085
a64e4a33-0a87-4ef4-a3cf-3cd5b00b1b23,GWM,2022,UTE,Cannon-L (4X4),DEMO,Automatic,2.0,4WD,Diesel,9.4,422,4.0,Ute / Tray,Hillcrest,QLD,4,5,Black,Black,38720
294c4150-bd14-4986-a835-2bc94dbaa1d1,GWM,2022,Haval,H6GT Ultra (4WD),NEW,Automatic,2.0,4WD,Unleaded,8.4,15,4.0,SUV,Kirrawee,NSW,4,5,White,Black,46490
b83ed15f-c88b-466a-a525-6afcb861595e,GWM,2023,Haval,H6 Ultra,DEMO,Automatic,2.0,Front,Premium,9.8,644,4.0,SUV,Hillcrest,QLD,4,5,White,Black,38920
f938416b-6100-4abe-8436-a1ea83eec9d6,GWM,2023,Haval,Jolion LUX Hybrid,NEW,Automatic,1.5,Front,-,5.0,11,4.0,SUV,Chullora,NSW,4,5,Blue,Black,37485
83ba5596-5270-4327-9fc5-f1a49bceb31a,GWM,2022,Haval,H6GT LUX (2WD),NEW,Automatic,2.0,Front,Unleaded,7.5,15,4.0,SUV,Kirrawee,NSW,4,5,Black,Black,41485
61788bb3-bc84-47dc-820f-dd320b9086ca,GWM,2023,Haval,Jolion Premium,NEW,Automatic,1.5,Front,Premium,8.1,9,4.0,SUV,Kedron,QLD,4,5,Black,Black Cloth,28985
86233c42-f7a7-4158-8e21-a44acc018e7b,GWM,2023,Haval,H6 LUX Hybrid,NEW,-,1.5,Front,-,9.8,22,4.0,SUV,Caloundra West,QLD,4,5,Black,Black,42985
8887444c-3bf7-4c1c-b60c-680334146c63,GWM,2023,UTE,Cannon Vanta (4X4),DEMO,Automatic,2.0,4WD,Diesel,9.4,22,4.0,Ute / Tray,Caloundra West,QLD,4,5,White,Black,47490
377dfac2-611f-42b4-95ac-7e5fc27e4e44,GWM,2023,UTE,Cannon-L (4X4),NEW,Automatic,2.0,4WD,Diesel,9.4,15,4.0,Ute / Tray,Kirrawee,NSW,4,5,White,Black,42490
8739b3ac-0526-45e9-8502-9f44e002c8f1,GWM,2022,Haval,H6GT LUX (2WD),NEW,Automatic,2.0,Front,Unleaded,7.5,24,4.0,SUV,Kirrawee,NSW,4,5,Blue,Black,41485
5c52c885-6074-4c6b-9a05-dc73757b69ae,GWM,2022,Haval,H6 Ultra AWD,DEMO,Automatic,2.0,AWD,Premium,9.8,244,4.0,SUV,Springwood,QLD,4,5,Grey,Black,38812
a3cbd1fc-52f3-4ec8-97bb-906d0caa5422,GWM,2022,Haval,H6 Ultra AWD,NEW,Automatic,2.0,AWD,Premium,9.8,7,4.0,SUV,Kirrawee,NSW,4,5,Black,Black,42485
3ee89fe2-0251-40af-8d9c-d0d2f5f0c221,GWM,2023,UTE,Cannon-L (4X4),NEW,Automatic,2.0,4WD,Diesel,9.4,11,4.0,Ute / Tray,Chullora,NSW,4,5,Silver,Charcoal Comfort,43900
0cb9caf0-43f8-4816-8dc0-4d789b1ac2d4,Genesis,2022,GV70,2.5T AWD,USED,Automatic,2.5,AWD,Premium,10.3,19945,4.0,SUV,Carlton,NSW,4,5,Grey,Black,82888
0a9570a6-bc22-48c7-9fb1-1178d404c683,Genesis,2019,G80,3.8,USED,Automatic,3.8,Rear,Unleaded,10.4,44358,6.0,Sedan,Elsternwick,VIC,4,5,White,Black,52950
246239f5-a197-4e14-9545-52b8a316390b,Genesis,2022,G70,3.3T Sport,USED,Automatic,3.3,Rear,Premium,10.2,3751,6.0,Sedan,Ferntree Gully,VIC,4,5,White,Black,99888
ba1b1fd0-acf1-45ed-b835-37a49e7d3741,Genesis,2022,GV80,3.5T AWD 7 Seat,USED,Automatic,3.5,AWD,Premium,11.7,31328,6.0,SUV,Mcgraths Hill,NSW,4,7,White,Black,128888
3d193b40-009d-47f8-a18d-0acb9cdaa62f,Great,2012,Wall,V200 (4X2),USED,Manual,2.0,Rear,Diesel,8.3,120074,4.0,Ute / Tray,Edgeworth,NSW,4,5,White,Grey,10990
0fa774a6-fd4b-4cee-99f0-3bf79111fa43,Great,2014,Wall,V240 (4X2),USED,Manual,2.4,Rear,Unleaded,10.7,111837,4.0,Ute / Tray,Minchinbury,NSW,4,5,White,Black,9980
34578857-01fe-4c89-aee8-dc889919151d,Great,2011,Wall,V240 (4X2),USED,Manual,2.4,Rear,Unleaded,10.7,96705,4.0,Ute / Tray,Woodridge,QLD,4,5,White,Grey,12990
21c58bb6-5977-4bc9-bbca-9e733577ccb4,Great,2019,Wall,Steed (4X2),USED,Manual,2.0,Rear,Diesel,0.0,71971,4.0,Ute / Tray,Woongoolba,QLD,2,2,Grey,Black,16950
b5f6a02f-f82d-42e8-9b3f-24f99e1c074c,Great,2009,Wall,SA220 (4X2),USED,Manual,2.2,Rear,Unleaded,10.8,54979,4.0,Ute / Tray,Brooklyn,VIC,4,5,White,Grey,11499
71335c15-26e1-4123-896f-3170a7870588,HSV,2007,Clubsport,R8,USED,Automatic,6.0,Rear,Premium,14.4,122508,8.0,Sedan,Devonport,TAS,4,5,Silver,Leather,41990
a60ec927-f69e-407c-97ad-2bdb3100cc1b,HSV,2017,Clubsport,R8 LSA,USED,Automatic,6.2,Rear,Premium,15.0,74870,8.0,Sedan,Hobart,TAS,4,5,Red,Black,92990
daec0049-46e7-4b2d-bad7-c67df2f85101,HSV,2006,Clubsport,,USED,Automatic,6.0,Rear,Premium,0.0,80014,8.0,Sedan,Port Melbourne,VIC,4,5,Red,Black,42990
a3edd15c-e8e9-4be3-9820-0e8864e9f515,HSV,1996,Maloo,,USED,Automatic,5.0,Rear,Unleaded,0.0,196528,8.0,Ute / Tray,Wangara,WA,2,3,Black,Black,39990
609a38cc-3ba1-4a47-ac88-fe7f30cc391d,HSV,2015,Senator,Signature,USED,Automatic,6.2,Rear,Premium,13.7,45699,8.0,Sedan,Maddington,WA,4,5,Silver,Standard Trim,77888
ccbea026-ca92-40a7-b1ad-3a92d9833301,HSV,2007,Clubsport,R8,USED,Manual,6.0,Rear,Premium,15.2,159770,8.0,Sedan,Eight Mile Plains,QLD,4,5,Orange,Black,46888
8bc85ecc-e738-40be-ac35-77e7faa6286f,HSV,2013,Clubsport,R8 Tourer,USED,Automatic,6.2,Rear,Premium,14.2,96436,8.0,Wagon,Hoppers Crossing,VIC,4,5,Blue,Black,65990
921d056a-7e22-4bea-a4c4-ba6b84b4419b,HSV,2015,GTS,,USED,Automatic,6.2,Rear,Premium,15.0,59521,8.0,Sedan,Singleton,NSW,4,5,Black,Black,119888
6594840f-0478-4b45-9c62-c10a352174aa,HSV,2000,Senator,Signature,USED,Automatic,5.7,Rear,Premium,16.0,221501,8.0,Sedan,Carss Park,NSW,4,5,Gold,Beige,24990
7656a0b0-430f-4ca4-a92f-db4bcc21ddfd,HSV,2017,Gtsr,,USED,Manual,6.2,Rear,Premium,15.1,26000,8.0,Sedan,Wangara,WA,4,5,Green,Black,179990
f3cb6136-b41e-480a-8039-d4c63ec90f82,HSV,2017,Gtsr,Maloo,USED,Manual,6.2,Rear,Premium,15.5,3000,8.0,Ute / Tray,Blacktown,NSW,2,2,Black,Black,208800
1ea96a31-0466-401b-890a-ad982d27c402,HSV,2017,Clubsport,R8 LSA,USED,Automatic,6.2,Rear,Premium,15.0,19986,8.0,Sedan,Liverpool,NSW,4,5,Blue,Black,115449
daf885e5-6912-4bc3-a3a8-23ba50797088,HSV,2012,Clubsport,R8,USED,Automatic,6.2,Rear,Premium,13.9,68528,8.0,Sedan,Liverpool,NSW,4,5,Grey,Black,56888
65812c7b-9c60-4e32-acbf-2724fb25f50f,HSV,2014,GTS,,USED,Manual,6.2,Rear,Premium,14.8,31042,8.0,Sedan,Ringwood,VIC,4,5,Green,Black Leather,149999
36351b99-c153-487c-b480-dc04264bb304,HSV,2013,Clubsport,R8 Tourer,USED,Automatic,6.2,Rear,Premium,14.2,76221,8.0,Wagon,Wodonga,VIC,4,5,Grey,Black,65990
f92ce2b1-f182-45f5-80ea-cb72455d013e,HSV,2013,Clubsport,,USED,Automatic,6.2,Rear,Premium,13.9,188547,8.0,Sedan,Pakenham,VIC,4,5,Black,Black Partial Leather,51490
c292fd32-827f-4180-bb23-77eeb8d09a88,HSV,2015,Clubsport,R8 Tourer,USED,Automatic,6.2,Rear,Premium,12.9,82837,8.0,Wagon,Hoppers Crossing,VIC,4,5,Black,Black,74990
5f5ef973-c988-4bd5-9018-e4eb303120b8,HSV,2017,Gtsr,,USED,Automatic,6.2,Rear,Premium,15.0,120494,8.0,Sedan,Ashmore,QLD,4,5,White,Black,149990
a02e6ba0-49c4-42e8-8f81-90758c06c5d9,HSV,2018,Colorado,Sportscat (4X4),USED,Automatic,2.8,4WD,Diesel,8.6,48275,4.0,Ute / Tray,Ashmore,QLD,4,5,White,Black,57990
bddeedb7-4a0d-4bca-bf30-9fd9c5e46a02,HSV,2013,Clubsport,R8,USED,Automatic,6.2,Rear,Premium,13.9,95066,8.0,Sedan,Wangara,WA,4,5,Black,Black,70990
f103110c-013d-4941-ba3d-0a6c1dc62ad5,HSV,2017,Gtsr,Maloo,USED,Automatic,6.2,Rear,Premium,15.8,3150,8.0,Ute / Tray,Ferntree Gully,VIC,2,2,Gold,Black,189888
d78c2e52-17db-4510-99b7-98249667a298,Haval,2020,H2,LUX 2WD,USED,Automatic,1.5,Front,Premium,9.0,64624,4.0,SUV,Ringwood,VIC,4,5,White,Black,24990
10048ae9-a4e9-4b97-94b4-6fafb83e14c4,Haval,2019,H9,Ultra,USED,Automatic,2.0,4WD,Premium,10.9,94058,4.0,SUV,Hoppers Crossing,VIC,4,7,Black,Black,31990
6ce9dc47-e881-4b0a-93f2-2ce204cd664e,Haval,2019,H9,Ultra,USED,Automatic,2.0,4WD,Premium,10.9,41588,4.0,SUV,Gympie,QLD,4,7,White,Leather,38990
c0a7e60b-4310-46fb-b6ae-f3a6e059ebb8,Haval,2018,H6,LUX,USED,Automatic,2.0,Front,Premium,9.8,68479,4.0,SUV,Mayfield West,NSW,4,5,Silver,Grey,21990
7cb5fa76-4f8f-4bee-bcab-3e2198210817,Haval,2019,H2,Premium 2WD,USED,Automatic,1.5,Front,Premium,9.0,64593,4.0,SUV,Somerton Park,SA,4,5,Red,Black,18990
7390feda-876e-443d-8c2f-1b92a605e847,Haval,2020,H9,Ultra,USED,Automatic,2.0,4WD,Premium,10.9,34291,4.0,SUV,Taylors Beach,NSW,4,7,Silver,Black,37990
d582d9ec-5ec6-4545-b72c-eaa9424aaf6e,Haval,2018,H9,Ultra,USED,Automatic,2.0,4WD,Premium,10.9,65707,4.0,SUV,Greenway,ACT,4,7,White,Black,29910
8ed0c61a-bfc1-44b5-bcc2-c1b67be3d522,Holden,2019,Acadia,LTZ (2WD),USED,Automatic,3.6,Front,Unleaded,8.9,80692,6.0,SUV,Morphett Vale,SA,4,7,White,Grey,32980
7b9f2aa9-ef02-4c0b-bfca-f16b9e6df29a,Holden,2015,Colorado,7 LT (4X4),USED,Automatic,2.8,4WD,Diesel,9.4,138790,4.0,SUV,Traralgon,VIC,4,7,Grey,Grey,27990
138ecdc9-b7e3-4e40-a141-643d796264dc,Holden,2018,Trax,LS,USED,Automatic,1.4,Front,Unleaded,6.7,82634,4.0,SUV,Ringwood,VIC,4,5,Grey,Black,21999
e96ab742-4f05-409e-9315-8f4505c7f119,Holden,2007,Astra,CDX,USED,Automatic,1.8,Front,Unleaded,7.4,175108,4.0,Wagon,Minchinbury,NSW,4,5,White,Grey,7995
eaa716a8-75c6-4c01-8650-eb145b79aa54,Holden,2018,Calais,V Tourer,USED,Automatic,3.6,AWD,Premium,9.1,25567,6.0,Wagon,Greenacre,NSW,4,5,Blue,Leather,33990
96cd15ea-4317-4545-954f-44ae36292607,Holden,2014,Commodore,SS-V,USED,Manual,6.0,Rear,Premium,11.5,82000,8.0,Sedan,Castle Hill,NSW,4,5,Silver,Black Leather,43900
9240e147-63e3-4774-86a3-ccd162406305,Holden,2015,Cruze,SRI V,USED,Automatic,1.6,Front,Unleaded,7.9,45255,4.0,Sedan,Launceston,TAS,4,5,White,Black,12990
ec8b9ab1-bb74-42fb-a5fc-f35a47b40f32,Holden,2008,Commodore,Omega 60TH Anniversary,USED,Automatic,3.6,Rear,Unleaded,11.0,255775,6.0,Wagon,Minchinbury,NSW,4,5,Gold,Black Leather,5995
13023f8a-d300-4e5c-b89e-db7a545a017c,Holden,2015,Captiva,7 LTZ (4X4),USED,Automatic,2.2,AWD,Diesel,8.1,147974,4.0,SUV,Archerfield,QLD,4,7,Grey,Black,11990
b9e71424-c4db-4358-86aa-1ebb125d3b46,Holden,2016,Cruze,Equipe,USED,Automatic,1.8,Front,Unleaded,7.4,124708,4.0,Hatchback,Enfield,SA,5,5,Blue,Grey,12990
a91422a9-78b9-4150-aa18-d127a2d9e4d2,Holden,2015,Cruze,Equipe,USED,Automatic,1.8,Front,Unleaded,7.4,81234,4.0,Sedan,Brown Hill,VIC,4,5,White,Black,13990
cc10fb17-e756-4b9f-b839-10a4c9359b31,Holden,2015,Colorado,Z71 (4X4),USED,Manual,2.8,4WD,Diesel,8.1,186885,4.0,Ute / Tray,Minchinbury,NSW,4,5,Grey,Cream,38995
adefb3bd-743b-41a6-bccf-5263d2121183,Holden,2016,Colorado,7 Trailblazer (4X4),USED,Automatic,2.8,4WD,Diesel,9.4,108103,4.0,SUV,Boolaroo,NSW,4,7,White,Black,27800
00a984ec-0fdc-4bae-a233-10bfff379961,Holden,2018,Calais,Tourer (5YR),USED,Automatic,3.6,AWD,Premium,9.1,62177,6.0,Wagon,Robina,QLD,4,5,Black,Black,29990
37f67fd3-3d87-47de-b670-9ed9a220f2c5,Holden,2014,Cruze,Equipe,USED,Automatic,1.8,Front,Unleaded,7.4,88864,4.0,Sedan,Cheltenham,SA,4,5,Red,Grey,12990
f0fe098e-9f8f-4a29-96c0-0395d080e5c0,Holden,2018,Equinox,LT (fwd),USED,Automatic,1.6,Front,Diesel,5.7,134989,4.0,SUV,Hendra,QLD,4,5,White,Black,20000
7b78b533-0bbf-4338-bb8f-2ac4d6a3c14c,Holden,2006,Commodore,SV6,USED,Automatic,3.6,Rear,Unleaded,11.4,323594,6.0,Sedan,West Footscray,VIC,4,5,Blue,Black,7499
e2350240-21a4-4ba9-8a6e-6e2e5a8c1dd2,Holden,2016,Cruze,Equipe,USED,Automatic,1.8,Front,Unleaded,7.4,65962,4.0,Sedan,Enfield,SA,4,5,Blue,Grey,15490
3039b80a-7482-4106-965c-080db82906ac,Holden,2015,Caprice,V,USED,Automatic,6.0,Rear,Premium,11.7,109689,8.0,Sedan,Castle Hill,NSW,4,5,White,Grey,36990
1aa7fa1c-470a-4088-86a1-7b9d4131c3b7,Holden,2008,Calais,V,USED,Automatic,6.0,Rear,Premium,14.6,184558,8.0,Sedan,Frankston,VIC,4,5,Grey,Black,19240
5ca76b21-dc3f-458a-af1a-57615b2dc06f,Holden,2019,Commodore,LT (5YR),USED,Automatic,2.0,Front,Premium,7.7,42098,4.0,Wagon,Belconnen,ACT,4,5,Silver,Grey,23735
023a9eaa-38f3-443f-b8c7-2e0e376b23e2,Holden,2010,Cruze,CDX,USED,Automatic,1.8,Front,Unleaded,7.5,137598,4.0,Sedan,Ringwood,VIC,4,5,Gold,Grey,10990
2baddf79-3e69-4a33-aa69-45eb88de6d10,Holden,2010,Commodore,SV6,USED,Automatic,3.6,Rear,Unleaded,10.3,139469,6.0,Wagon,Minchinbury,NSW,4,5,White,Black,13995
cd07ebc7-06b2-4e6c-a336-68f32b9d3b33,Holden,2006,Rodeo,LX (4X4),USED,Manual,3.0,4WD,Diesel,0.0,334958,4.0,Ute / Tray,Tingalpa,QLD,4,5,White,Grey,11990
66599fe0-7be5-4bfb-bd08-7cd6cc6c0d2b,Holden,2012,Colorado,LTZ (4X4),USED,Automatic,2.8,4WD,Diesel,9.1,173587,4.0,Ute / Tray,Edgeworth,NSW,4,5,Blue,Black,28990
69e93f2e-81ea-4e41-b648-def8a8d5799a,Holden,2017,Colorado,LTZ (4X4),USED,Automatic,2.8,4WD,Diesel,9.1,147604,4.0,Ute / Tray,Seymour,VIC,4,5,Grey,Black,36990
2643cb18-7076-483e-b9fd-46e380a8cfc1,Holden,2003,Commodore,SS,USED,Automatic,5.7,Rear,Unleaded,13.5,328290,8.0,Sedan,Molendinar,QLD,4,5,Red,Grey,14990
49e4c7ba-baa2-43ee-9be4-2f6bb1ddd121,Holden,2013,Cruze,Equipe,USED,Manual,1.8,Front,Unleaded,7.0,213685,4.0,Hatchback,Traralgon,VIC,5,5,White,Black,8368
534b7410-8988-4c79-8b3e-a3cdef766049,Holden,2014,Barina,RS,USED,Automatic,1.4,Front,Premium,6.5,64100,4.0,Hatchback,Prospect,SA,5,5,Blue,Black Leather,12999
10eefa47-9120-460f-821f-94b386b8a58b,Holden,2018,Commodore,RS,USED,Automatic,3.6,AWD,Unleaded,8.9,90185,6.0,Hatchback,Clare,SA,5,5,White,Black,24990
ca3287b4-e063-4759-9be9-3f7f7e771c9c,Holden,2017,Colorado,LS (4X4),USED,Automatic,2.8,4WD,Diesel,9.1,179394,4.0,Ute / Tray,Hamilton North,NSW,4,5,White,Grey,24990
2db9c292-4277-4ff5-924b-bf95edf94038,Holden,2006,Statesman,V8,USED,Automatic,6.0,Rear,Unleaded,14.5,138970,8.0,Sedan,Park Holme,SA,4,5,Gold,Grey,19990
088909de-d1f6-4cf3-8192-c75f557d0aa5,Holden,2008,Commodore,SV6,USED,Manual,3.6,Rear,Unleaded,11.4,215849,6.0,Ute / Tray,Kurri Kurri,NSW,2,2,Black,Black,11990
0f37d6f6-6652-44f2-921a-af832eb5205d,Holden,2019,Colorado,LS (4X4),USED,Automatic,2.8,4WD,Diesel,8.6,27427,4.0,Ute / Tray,Goulburn,NSW,4,5,White,Grey,40955
1eb34b05-9b8d-4b8e-90f5-7e93d87b0c30,Holden,2005,Barina,,USED,Automatic,1.4,Front,Unleaded,7.5,116981,4.0,Hatchback,Brooklyn,VIC,3,5,Silver,Cloth,7499
d835b5c4-888f-44b2-b004-83e0828392bc,Holden,2017,UTE,,USED,Automatic,3.6,Rear,Unleaded,9.9,203888,6.0,Ute / Tray,Bayswater,VIC,2,2,White,Grey,20990
28f9736d-5c1b-4c0b-a645-927a18ab0406,Holden,2011,Cruze,CD,USED,Automatic,1.8,Front,Unleaded,7.5,173428,4.0,Sedan,Granville,NSW,4,5,Blue,Grey,6990
ae0e9bce-2c75-49db-ade9-082a020df0cc,Holden,2015,Commodore,SV6 Storm,USED,Automatic,3.6,Rear,Unleaded,9.5,134022,6.0,Sedan,Strathpine,QLD,4,5,Silver,Black,26990
bba4837b-88ba-4772-87fe-dba190aba73f,Holden,2016,Captiva,7 LTZ (awd),USED,Automatic,2.2,AWD,Diesel,8.1,86904,4.0,SUV,Ashmore,QLD,4,7,Silver,Black,18990
542ad553-bd95-4586-9775-1f2c38716efc,Holden,2014,Colorado,LX (4X2),USED,Automatic,2.8,Rear,Diesel,8.9,74022,4.0,Ute / Tray,Geelong,VIC,4,5,White,Grey,31990
b7c89266-70b3-473f-8bef-5fdaf94462eb,Holden,2015,Caprice,V,USED,Automatic,6.0,Rear,Premium,11.7,119632,8.0,Sedan,Enfield,SA,4,5,White,Grey,32990
67be4905-2ca2-42b3-8ac9-e29c39f2b5c7,Holden,2013,Cruze,SRI,USED,Automatic,1.4,Front,Unleaded,6.9,178698,4.0,Sedan,Richmond,NSW,4,5,Grey,Grey,7990
e92761dc-5bdf-4daa-8ea5-023123252df5,Holden,2017,Trailblazer,LTZ (4X4),USED,Automatic,2.8,4WD,Diesel,8.6,76214,4.0,SUV,Totness,SA,4,7,White,Black,37990
4f96009d-b9bf-47e4-8d93-8fc9154cf187,Holden,2015,Barina,CD,USED,Automatic,1.6,Front,Unleaded,6.6,125581,4.0,Hatchback,Armidale,NSW,5,5,Black,Black,11990
f2687136-f25d-4c46-8f6f-ce73c9751f65,Holden,2015,Calais,,USED,Automatic,3.6,Rear,Unleaded,9.5,190878,6.0,Sedan,Minchinbury,NSW,4,5,White,Black Leather,19995
e725c494-4b61-45d1-b6d5-1fafa9e174a7,Holden,2014,Trax,LTZ,USED,Automatic,1.8,Front,Unleaded,7.6,164944,4.0,SUV,Elderslie,NSW,4,5,Blue,Black Leather,10999
acc8ba42-ea59-4560-b256-8bd1cceb5b16,Holden,2017,Astra,RS-V,USED,Automatic,1.6,Front,Premium,6.3,68659,4.0,Hatchback,South Geelong,VIC,5,5,Grey,Black,23990
e960ed4b-d574-42b3-8800-7896653a1ac2,Holden,2014,Commodore,SV6,USED,Automatic,3.6,Rear,Unleaded,9.8,286185,6.0,Wagon,Richmond,NSW,4,5,Red,Black,12990
a74bf99c-1eab-463c-8f5b-cf7fa1a17f2e,Holden,2011,Commodore,SV6,USED,Automatic,3.6,Rear,Unleaded,10.3,245103,6.0,Wagon,Richmond,NSW,4,5,Black,Black,12990
fe3ea529-baef-4ab4-be53-7c72b76df10a,Holden,2007,Commodore,SV6,USED,Manual,3.6,Rear,Unleaded,11.0,290437,6.0,Sedan,Minchinbury,NSW,4,5,Red,Grey,9995
3e03fa66-687a-4d5b-b8c1-84d4b4536e18,Holden,1994,Commodore,Acclaim,USED,Automatic,3.8,Rear,Unleaded,12.0,48835,6.0,Sedan,Caringbah,NSW,4,5,White,Grey,16950
6855e352-7735-428c-8644-e15120f7bf6d,Holden,2019,Trax,LS,USED,Automatic,1.4,Front,Unleaded,6.7,90069,4.0,SUV,Moonah,TAS,4,5,White,Black,17026
5214f8e5-fd89-46cf-9d9e-d6f29b84539e,Holden,2017,Astra,RS-V,USED,Manual,1.6,Front,Premium,6.5,88059,4.0,Hatchback,Pakenham,VIC,5,5,Red,Black,17790
63ffcdfc-c3e1-4883-bcfd-623733cf1eea,Holden,2010,Cruze,CD,USED,Automatic,1.8,Front,Unleaded,7.5,207504,4.0,Sedan,Ringwood,VIC,4,5,Blue,Grey,8990
74793cd4-b1d7-4f0d-94cb-6c0ecde8ce4a,Holden,2018,Commodore,LT (5YR),USED,Automatic,2.0,Front,Premium,7.7,101496,4.0,Wagon,Hamilton North,NSW,4,5,Black,Grey,16990
9a682331-5e6d-490b-afde-ca0053987b4a,Holden,2013,Cruze,CD Equipe,USED,Automatic,1.8,Front,Unleaded,7.4,124292,4.0,Sedan,West Footscray,VIC,4,5,White,Black,10999
ad9da5c2-ffdd-44b2-b220-d47cc4b62788,Holden,2012,Captiva,7 LX (4X4),USED,Automatic,2.2,AWD,Diesel,8.1,67824,4.0,SUV,Armidale,NSW,4,7,Silver,Black,14990
a8c6ad1d-b10b-4301-93fe-8b4d98844154,Holden,2017,Commodore,RS,USED,Automatic,2.0,Front,Premium,7.6,44781,4.0,Hatchback,Liverpool,NSW,5,5,Silver,Black,24788
adb6be45-0370-4300-9632-512f3214a91c,Holden,2016,Commodore,SV6 Black Pack,USED,Automatic,3.6,Rear,Unleaded,9.5,172843,6.0,Sedan,Smeaton Grange,NSW,4,5,Grey,Black,19990
97c8f236-5bcb-4789-90ea-00df4c03fb21,Holden,2017,Trailblazer,LTZ (4X4),USED,Automatic,2.8,4WD,Diesel,8.6,158811,4.0,SUV,Minchinbury,NSW,4,7,Blue,Black,27880
08197940-3ea6-4a58-b734-c865397e206a,Holden,2005,Statesman,V6,USED,Automatic,3.6,Rear,Unleaded,12.0,188000,6.0,Sedan,Clontarf,QLD,4,5,Silver,Grey Leather,7997
